"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"TP_MOTIVO";"DS_TP_MOTIVO";"CD_MOTIVO";"DS_MOTIVO"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717277";"J";"Fundamentos legais de julgamento";1;"Indeferimento de partido, federação ou coligação."
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717280";"J";"Fundamentos legais de julgamento";1;"Indeferimento de partido, federação ou coligação."
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717283";"J";"Fundamentos legais de julgamento";1;"Indeferimento de partido, federação ou coligação."
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717286";"J";"Fundamentos legais de julgamento";1;"Indeferimento de partido, federação ou coligação."
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717287";"J";"Fundamentos legais de julgamento";1;"Indeferimento de partido, federação ou coligação."
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001606551";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001620490";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001717287";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001615336";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001609517";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
